60.154046 0.022279 0.012412 0.019952 0.016760 0.015180
61.699135 0.024861 0.013172 0.022317 0.018477 0.017516
63.244224 0.026499 0.012630 0.022336 0.018635 0.018246
64.789313 0.021500 0.010612 0.020111 0.016205 0.016739
66.334401 0.016506 0.007534 0.015068 0.012685 0.013762
67.879490 0.016333 0.006523 0.015179 0.011466 0.013240
69.424579 0.019188 0.007182 0.018982 0.013554 0.015589
70.969668 0.019212 0.006930 0.021838 0.014352 0.016913
72.514757 0.015259 0.005998 0.022890 0.013571 0.016017
74.059846 0.012362 0.004756 0.020617 0.012411 0.013321
75.604935 0.009123 0.003425 0.018326 0.009753 0.011832
77.150024 0.005657 0.002190 0.012937 0.007001 0.008005
78.695113 0.002340 0.001072 0.006529 0.003302 0.003739
80.240202 0.000938 0.000518 0.001729 0.001544 0.001653
81.785291 0.000000 0.000000 0.000000 0.000000 0.000000
83.330380 0.000005 0.000012 0.000026 0.000004 0.000059
84.875469 0.000109 0.000279 0.000543 0.000131 0.001037
86.420558 0.000405 0.000815 0.001800 0.000480 0.003126
87.965647 0.000932 0.001577 0.003781 0.001088 0.006781
89.510736 0.001196 0.002748 0.006030 0.001659 0.010730
91.055825 0.001465 0.003780 0.008160 0.001690 0.014097
92.600914 0.001447 0.003656 0.008492 0.001544 0.013614
94.146003 0.001527 0.003680 0.009154 0.001503 0.013612
95.691092 0.001725 0.003855 0.010376 0.001531 0.013975
97.236181 0.002099 0.004217 0.012448 0.001643 0.014927
98.781270 0.002100 0.004030 0.012204 0.001537 0.015143
100.326359 0.001742 0.003435 0.010354 0.001219 0.014176
101.871448 0.001455 0.002929 0.008935 0.001058 0.012969
103.416537 0.001278 0.002477 0.007992 0.001016 0.011918
104.961626 0.001199 0.002293 0.007635 0.001058 0.011695
106.506715 0.001182 0.002256 0.007672 0.001158 0.012024
108.051804 0.001154 0.002210 0.007664 0.001227 0.011827
109.596893 0.001143 0.002218 0.007823 0.001327 0.011818
111.141982 0.001135 0.002256 0.008064 0.001457 0.011891
112.687071 0.001141 0.002352 0.008545 0.001672 0.012226
114.232160 0.001169 0.002534 0.009390 0.002045 0.012948
115.777249 0.001025 0.002193 0.008129 0.001531 0.011305
117.322338 0.000874 0.001990 0.007219 0.001327 0.010199
118.867427 0.000759 0.001905 0.006744 0.001206 0.009621
120.412516 0.000658 0.001873 0.006436 0.001130 0.009313
121.957605 0.000564 0.001850 0.006245 0.001079 0.009093
123.502694 0.000432 0.001534 0.004560 0.000864 0.007501
125.047783 0.000323 0.001393 0.003664 0.000761 0.006697
126.592872 0.000152 0.001233 0.002493 0.000697 0.005821
128.137961 0.000069 0.000363 0.001402 0.000514 0.002317
129.683050 0.000045 0.000252 0.001116 0.000411 0.001691
131.228139 0.000024 0.000167 0.000819 0.000300 0.001170
132.773228 0.000006 0.000088 0.000476 0.000173 0.000646
134.318317 0.000000 0.000000 0.000000 0.000000 0.000000
135.863405 0.000000 0.000000 0.000000 0.000000 0.000000
137.408494 0.000000 0.000000 0.000000 0.000000 0.000000
138.953583 0.000000 0.000000 0.000000 0.000000 0.000000
140.498672 0.000000 0.000000 0.000000 0.000000 0.000000
142.043761 0.000000 0.000000 0.000000 0.000000 0.000000
143.588850 0.000000 0.000000 0.000000 0.000000 0.000000
145.133939 0.000000 0.000000 0.000000 0.000000 0.000000
146.679028 0.000000 0.000000 0.000000 0.000000 0.000000
148.224117 0.000000 0.000000 0.000000 0.000000 0.000000
149.769206 0.000000 0.000000 0.000000 0.000000 0.000000
151.314295 0.000000 0.000000 0.000000 0.000000 0.000000
152.859384 0.000000 0.000000 0.000000 0.000000 0.000000
154.404473 0.000000 0.000000 0.000000 0.000000 0.000000
155.949562 0.000000 0.000000 0.000000 0.000000 0.000000
157.494651 0.000000 0.000000 0.000000 0.000000 0.000000
159.039740 0.000000 0.000000 0.000000 0.000000 0.000000
